,id,host_id,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,days_hosted,neighborhood_type
3042,3703121,3768176,3.0,100.0,f,1.0,Lake City,47.694546851930355,-122.27658625317308,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,2,5.0,25,55,85,174,12,98.0,2,0.75,1186.0,low price
3043,3004007,1382401,1.0,100.0,f,1.0,Lake City,47.69333124289886,-122.27430912483645,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,0,0.0,19,37,67,329,23,99.0,2,1.16,1519.0,low price
3044,3870937,19333511,3.0,100.0,f,1.0,Lake City,47.70245476952103,-122.2764194797343,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,119.0,2,20.0,5,31,61,336,37,97.0,2,2.22,520.0,low price
3045,3242247,16405627,1.0,100.0,f,1.0,Lake City,47.702493452134206,-122.277430350748,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,87.0,2,15.0,24,54,84,359,26,95.0,2,1.38,578.0,low price
3046,6350606,8522646,1.0,100.0,f,1.0,Lake City,47.69816976774293,-122.27530868859735,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,1,0.0,28,31,61,336,3,100.0,3,0.46,858.0,low price
3047,8131762,4950263,3.0,100.0,f,3.0,Lake City,47.69911331745363,-122.27300565065491,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,1,0.0,19,49,79,271,0,0.0,1,0.0,1065.0,low price
3048,9345786,40638620,3.0,67.0,f,1.0,Lake City,47.70032554460981,-122.27788993915205,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,1,0.0,30,60,90,365,0,0.0,1,0.0,152.0,low price
3049,6741526,1891850,2.0,100.0,f,1.0,Lake City,47.695233947775364,-122.27264663470731,House,Entire home/apt,8,2.5,4.0,4.0,Real Bed,250.0,0,0.0,30,60,90,186,12,95.0,3,2.08,1396.0,low price
3050,6101613,10283735,1.0,100.0,f,5.0,Lake City,47.71691760120692,-122.28316937676188,House,Entire home/apt,8,1.5,3.0,3.0,Real Bed,159.0,4,25.0,21,38,58,324,6,90.0,3,2.14,769.0,low price
3051,1190224,6506114,3.0,100.0,f,2.0,Lake City,47.69424173749816,-122.27724644053696,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,1,30.0,30,60,90,365,14,94.0,1,0.5,958.0,low price
3052,8704931,37525888,1.0,100.0,f,1.0,Lake City,47.704399308759825,-122.28911850769951,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,91.0,1,0.0,25,55,85,170,5,100.0,1,2.34,183.0,low price
3053,9591718,49644871,,,f,1.0,Lake City,47.71316886386522,-122.27957884784857,House,Private room,1,1.0,1.0,1.0,Real Bed,125.0,2,10.0,30,60,90,365,0,0.0,1,0.0,43.0,low price
3054,9432497,48891432,1.0,100.0,f,1.0,Lake City,47.69902653627107,-122.28452741869455,House,Private room,2,1.0,1.0,1.0,Real Bed,43.0,1,0.0,0,18,47,82,5,88.0,1,3.49,53.0,low price
3055,7931111,11530062,3.0,100.0,f,1.0,Lake City,47.69516920833032,-122.27521016844574,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,68.0,2,25.0,13,43,72,72,7,100.0,1,2.21,712.0,low price
3056,5031357,7942577,1.0,100.0,f,1.0,Lake City,47.70648991889953,-122.27916445218578,House,Private room,3,1.0,1.0,1.0,Real Bed,70.0,2,0.0,29,59,89,364,2,80.0,2,0.25,882.0,low price
3057,6603376,17740302,1.0,100.0,t,1.0,Lake City,47.701091347564564,-122.27530629259206,House,Entire home/apt,10,2.5,3.0,4.0,Real Bed,252.0,2,29.0,14,43,71,338,32,99.0,3,4.4,547.0,low price
3058,3861673,19928221,1.0,100.0,t,1.0,Ballard,47.68402967400614,-122.37408622258336,House,Private room,2,1.0,1.0,1.0,Real Bed,71.0,2,0.0,18,44,71,311,175,99.0,2,10.61,510.0,high price
3059,461234,1870781,2.0,90.0,f,1.0,Ballard,47.68394088128874,-122.37304553256494,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,1,0.0,30,60,83,345,146,96.0,1,3.36,1399.0,high price
3060,3510818,5635244,1.0,100.0,t,2.0,Ballard,47.67959073237747,-122.37001012252031,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,1,0.0,22,52,82,355,19,98.0,3,1.1,1014.0,high price
3061,6245498,32426630,2.0,100.0,t,1.0,Ballard,47.68073450285213,-122.37183835130143,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,105.0,3,75.0,26,56,86,361,24,92.0,2,3.12,247.0,high price
3062,6557018,31669424,1.0,100.0,f,4.0,Ballard,47.68514928756054,-122.37637643633059,Other,Entire home/apt,4,1.0,2.0,2.0,Real Bed,115.0,1,0.0,22,52,78,149,13,92.0,2,2.69,258.0,high price
3063,170469,756099,1.0,100.0,f,1.0,Ballard,47.6786054730194,-122.37404563655285,Other,Private room,2,1.0,1.0,1.0,Real Bed,60.0,1,0.0,26,56,86,359,0,0.0,1,0.0,1651.0,high price
3064,7873789,1645336,1.0,100.0,f,1.0,Ballard,47.683094029694615,-122.3713839227005,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,125.0,4,10.0,19,48,78,167,22,98.0,2,5.55,1441.0,high price
3065,6691873,33705141,1.0,100.0,t,1.0,Ballard,47.68854019098801,-122.36681160099278,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,1,0.0,0,0,0,216,39,95.0,2,5.49,230.0,high price
3066,7638689,5137566,2.0,100.0,f,1.0,Ballard,47.68366488063717,-122.37085780739044,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,150.0,4,0.0,11,15,15,140,4,95.0,3,0.9,1050.0,high price
3067,5968862,25602333,,,f,1.0,Ballard,47.68702260912776,-122.37321146395635,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,4,10.0,0,0,0,243,1,100.0,2,0.16,365.0,high price
3068,260613,1387754,3.0,100.0,t,1.0,Ballard,47.68648952758726,-122.36846188385236,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,1,15.0,20,50,80,355,18,98.0,3,0.38,1517.0,high price
3069,4718820,18522959,1.0,100.0,f,2.0,Ballard,47.69024708352696,-122.3696288817652,House,Private room,1,1.0,1.0,1.0,Real Bed,35.0,1,0.0,30,60,90,365,7,97.0,3,0.57,532.0,high price
3070,6897639,21178519,,,f,1.0,Ballard,47.67969204721214,-122.3692926009933,House,Entire home/apt,4,3.5,4.0,4.0,Real Bed,400.0,1,0.0,0,0,0,174,0,0.0,1,0.0,481.0,high price
3071,1023693,5635244,1.0,100.0,t,2.0,Ballard,47.677208647625505,-122.36969568655506,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,2,15.0,24,54,84,357,119,98.0,3,4.04,1014.0,high price
3072,4438871,16441896,1.0,100.0,f,2.0,Ballard,47.67685555853757,-122.36711708325348,House,Private room,2,1.0,1.0,1.0,Real Bed,86.0,1,10.0,30,60,90,365,13,94.0,1,1.4,578.0,high price
3073,4438160,8608392,2.0,100.0,f,1.0,Ballard,47.676632376022994,-122.36679241991379,House,Entire home/apt,3,2.0,2.0,2.0,Real Bed,150.0,1,0.0,0,0,11,11,5,96.0,2,0.4,853.0,high price
3074,7870538,31669424,1.0,100.0,f,4.0,Ballard,47.68713311470204,-122.37630760672914,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,225.0,1,0.0,19,49,75,249,5,100.0,2,1.34,258.0,high price
3075,6153532,2334189,2.0,90.0,t,1.0,Ballard,47.68800610296523,-122.36955980039434,House,Private room,2,1.0,1.0,1.0,Real Bed,118.0,1,0.0,0,0,13,13,30,99.0,2,4.37,1335.0,high price
3076,488268,2364414,2.0,100.0,f,1.0,Ballard,47.6889170459261,-122.37586424609677,House,Private room,2,1.0,1.0,1.0,Other,58.0,2,10.0,28,58,87,87,85,94.0,2,1.93,1331.0,high price
3077,6375415,33225983,1.0,100.0,f,2.0,Ballard,47.67763444114481,-122.37543330985363,House,Entire home/apt,7,2.5,3.0,5.0,Real Bed,375.0,1,0.0,26,52,80,339,18,97.0,2,2.54,237.0,high price
3078,4429898,1030035,,,f,1.0,Ballard,47.67991670225664,-122.36710691527672,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,89.0,2,15.0,0,3,33,308,24,94.0,2,1.79,1590.0,high price
3079,5991139,31106716,1.0,100.0,f,1.0,Ballard,47.68345242212878,-122.37618020171396,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,1,0.0,4,12,12,259,8,95.0,1,1.33,267.0,high price
3080,6130287,31800457,,,t,1.0,Ballard,47.677285718456076,-122.3746312338498,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,2,10.0,30,60,90,365,9,100.0,2,1.32,256.0,high price
3081,1623894,4194079,1.0,100.0,t,1.0,Ballard,47.67909006600589,-122.36967468550469,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,2,10.0,0,0,0,93,82,99.0,2,3.78,1141.0,high price
3082,6453383,19338313,1.0,100.0,f,1.0,Ballard,47.679801662980346,-122.37506958854703,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,1,10.0,9,25,41,265,38,96.0,2,5.11,520.0,high price
3083,25002,102684,2.0,94.0,t,1.0,Ballard,47.67941168994686,-122.3705396261051,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,2,15.0,9,29,45,308,404,98.0,1,5.82,2103.0,high price
3084,5183164,4359532,1.0,100.0,t,2.0,Lake City,47.70920228619516,-122.29790107736635,House,Private room,2,1.0,1.0,1.0,Real Bed,47.0,1,10.0,26,56,86,361,34,96.0,2,3.09,1121.0,low price
3085,10235136,52603251,,,f,1.0,Lake City,47.698710075794686,-122.29575835087334,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,1,0.0,1,1,1,1,0,0.0,1,0.0,6.0,low price
3086,2352218,12012741,,,t,1.0,Lake City,47.698905720996635,-122.292220158652,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,1,0.0,30,60,90,365,47,96.0,2,2.22,697.0,low price
3087,5695344,4359532,1.0,100.0,t,2.0,Lake City,47.709351470115344,-122.2979748746459,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,1,15.0,14,30,45,320,4,90.0,1,0.47,1121.0,low price
3088,5403847,28011170,1.0,100.0,t,1.0,Lake City,47.71125212632585,-122.29403938927473,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,10.0,15,39,69,344,26,98.0,1,3.31,319.0,low price
3089,1187735,6494908,2.0,100.0,t,1.0,Lake City,47.70919879426465,-122.3000455794587,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,250.0,6,20.0,27,57,87,348,30,97.0,3,0.98,958.0,low price
3090,8976178,20380795,1.0,100.0,f,1.0,Lake City,47.713480233161256,-122.2937874338842,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,89.0,2,0.0,29,57,87,362,5,96.0,2,3.06,500.0,low price
3091,8717068,5474268,1.0,100.0,f,1.0,Lake City,47.69854662571059,-122.2934498654248,Other,Entire home/apt,2,1.0,0.0,1.0,Other,68.0,1,5.0,0,0,0,0,1,100.0,1,0.7,1025.0,low price
3092,9717757,41222154,,,f,1.0,Lake City,47.711025127149114,-122.29332606848824,House,Entire home/apt,4,1.0,2.0,4.0,Real Bed,189.0,4,50.0,29,59,89,178,0,0.0,2,0.0,145.0,low price
3093,3308825,13827169,,,f,1.0,Other neighborhoods,47.588695726625566,-122.38015011850565,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,130.0,2,40.0,24,54,84,359,20,99.0,1,1.07,642.0,high price
3094,8921924,6033000,1.0,100.0,f,3.0,Lake City,47.722998886779,-122.30346221642236,House,Private room,1,1.0,1.0,1.0,Real Bed,35.0,1,0.0,0,0,14,289,2,100.0,3,2.0,988.0,low price
3095,2260626,11543719,1.0,100.0,f,1.0,Lake City,47.72049288585191,-122.30002676452904,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,10.0,30,60,90,365,86,88.0,2,3.71,712.0,low price
3096,7635496,9320574,,,f,1.0,Lake City,47.73208714730462,-122.30978132462191,House,Private room,1,1.0,1.0,1.0,Real Bed,65.0,1,40.0,0,0,0,132,4,95.0,1,0.76,817.0,low price
3097,8086294,4328101,1.0,100.0,f,2.0,Lake City,47.728556153294385,-122.29815872955359,House,Private room,1,1.0,1.0,1.0,Real Bed,42.0,1,0.0,0,3,33,196,3,100.0,2,0.72,1125.0,low price
3098,1097766,6033000,1.0,100.0,f,3.0,Lake City,47.72323034005443,-122.30373182618672,House,Private room,2,1.0,1.0,1.0,Other,55.0,2,20.0,30,60,90,365,10,96.0,3,1.69,988.0,low price
3099,4950847,6223513,3.0,100.0,f,3.0,Lake City,47.72784611796745,-122.30382586710142,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,1,0.0,30,60,90,365,0,0.0,1,0.0,975.0,low price
3100,670056,3393825,,,f,2.0,Lake City,47.725210016784686,-122.30192634361559,House,Private room,2,1.0,1.0,1.0,Real Bed,56.0,1,0.0,0,0,0,93,15,85.0,2,0.38,1225.0,low price
3101,7069080,6223513,3.0,100.0,f,3.0,Lake City,47.726540633469476,-122.30424930417776,House,Private room,1,1.0,1.0,1.0,Real Bed,50.0,1,0.0,30,60,90,365,4,95.0,2,0.67,975.0,low price
3102,4701146,24301524,,,f,1.0,Lake City,47.7215628095903,-122.30767046180513,House,Entire home/apt,2,1.0,1.0,2.0,Real Bed,93.0,2,300.0,30,60,90,365,19,92.0,1,1.47,401.0,low price
3103,670021,3393825,,,f,2.0,Lake City,47.7258816611029,-122.30106314614146,House,Private room,2,1.0,1.0,1.0,Real Bed,54.0,2,0.0,0,0,0,93,11,76.0,2,0.27,1225.0,low price
3104,6813623,3969704,,,t,1.0,Lake City,47.729913544755576,-122.30963047249355,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,240.0,1,0.0,0,0,0,215,10,100.0,2,1.53,1166.0,low price
3105,3208667,4328101,1.0,100.0,f,2.0,Lake City,47.72776456053778,-122.29884224906759,House,Private room,3,1.5,1.0,3.0,Real Bed,62.0,1,10.0,27,57,87,176,42,96.0,2,2.47,1125.0,low price
3106,10332096,53169216,,,f,1.0,Lake City,47.73060394505558,-122.29716544042702,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,1,0.0,30,60,90,365,0,0.0,1,0.0,1.0,low price
3107,4951079,6223513,3.0,100.0,f,3.0,Lake City,47.72702562722357,-122.30427446374632,House,Private room,1,1.0,1.0,1.0,Real Bed,72.0,1,0.0,30,60,90,365,1,80.0,1,0.16,975.0,low price
3108,9233533,469819,1.0,100.0,f,1.0,Lake City,47.72043752479437,-122.30858457320112,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,2,15.0,25,55,85,360,3,100.0,1,1.8,1742.0,low price
3109,6782993,6033000,1.0,100.0,f,3.0,Lake City,47.72202231545857,-122.30364107527308,House,Private room,2,1.0,1.0,2.0,Real Bed,53.0,2,20.0,30,60,90,365,24,93.0,3,3.6,988.0,low price
3110,8340819,43423039,3.0,60.0,f,1.0,Other neighborhoods,47.688458883430755,-122.31030209267946,Other,Private room,2,2.0,1.0,1.0,Real Bed,65.0,1,0.0,30,60,90,365,2,100.0,1,0.53,121.0,high price
3111,4024844,595074,1.0,100.0,t,1.0,Other neighborhoods,47.67736819429507,-122.31487292077117,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,80.0,2,10.0,28,48,78,351,41,97.0,2,3.88,1694.0,high price
3112,5397134,1783367,1.0,100.0,t,1.0,Other neighborhoods,47.680390393979465,-122.31867561557928,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,105.0,2,20.0,12,12,17,77,23,100.0,2,2.4,1414.0,high price
3113,8061699,13439814,1.0,100.0,t,2.0,Other neighborhoods,47.68308054924098,-122.31536249025812,Other,Private room,1,1.5,1.0,1.0,Real Bed,40.0,1,0.0,0,26,55,55,1,80.0,3,0.26,652.0,high price
3114,2934389,10453254,2.0,100.0,f,1.0,Other neighborhoods,47.68790176927501,-122.32384593878214,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,93.0,4,20.0,18,48,78,167,11,95.0,3,0.6,760.0,high price
3115,9316009,21420064,2.0,100.0,f,1.0,Other neighborhoods,47.675758933076466,-122.31912137318692,Apartment,Shared room,1,1.0,1.0,1.0,Other,76.0,1,0.0,0,0,0,32,0,0.0,1,0.0,475.0,high price
3116,6652199,34818440,,,f,1.0,Other neighborhoods,47.676477794578034,-122.31970707153437,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,1,0.0,30,60,90,365,6,100.0,1,0.88,216.0,high price
3117,7948034,38414268,,,f,1.0,Other neighborhoods,47.68900048967353,-122.31827432813014,House,Private room,2,1.0,1.0,1.0,Real Bed,105.0,1,0.0,30,60,90,365,0,0.0,1,0.0,174.0,high price
3118,4291,35749,3.0,100.0,f,6.0,Other neighborhoods,47.68725100864705,-122.313130273865,House,Private room,2,1.0,1.0,1.0,Real Bed,82.0,1,0.0,30,60,90,365,35,92.0,2,1.14,2315.0,high price
3119,7018009,6885026,1.0,100.0,f,5.0,Other neighborhoods,47.68332737252482,-122.31222676825891,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,209.0,2,15.0,0,27,35,304,7,94.0,2,1.29,936.0,high price
3120,7661577,40215306,1.0,100.0,t,1.0,Other neighborhoods,47.67454018986318,-122.31569226682585,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,109.0,1,0.0,2,24,54,107,18,100.0,2,4.0,156.0,high price
3121,7418814,7274409,2.0,100.0,f,1.0,Other neighborhoods,47.674320588126676,-122.31314586273665,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,2,15.0,30,60,90,365,12,98.0,2,2.21,914.0,high price
3122,4825073,632896,,,f,1.0,Other neighborhoods,47.68336379408489,-122.31146741199706,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1000.0,1,0.0,23,53,83,358,1,100.0,1,0.08,1683.0,high price
3123,9961388,48253149,4.0,33.0,f,1.0,Other neighborhoods,47.688344467705356,-122.3224109839966,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,60.0,1,0.0,27,27,27,27,0,0.0,1,0.0,60.0,high price
3124,8923774,11984004,2.0,100.0,f,1.0,Other neighborhoods,47.68511442487386,-122.31830485867307,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,80.0,2,10.0,3,3,3,251,4,100.0,2,2.55,697.0,high price
3125,7405128,38805757,,,f,1.0,Other neighborhoods,47.68886776337719,-122.3098935325336,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,90.0,2,10.0,0,0,2,277,0,0.0,1,0.0,170.0,high price
3126,8953255,46795487,1.0,80.0,f,1.0,Other neighborhoods,47.677329218014705,-122.31783874206812,House,Entire home/apt,3,1.5,2.0,3.0,Real Bed,125.0,4,10.0,0,3,33,308,1,100.0,1,0.59,79.0,high price
3127,9410302,15109393,,,f,1.0,Other neighborhoods,47.67203329203678,-122.31361672415144,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,1,0.0,30,60,90,365,0,0.0,2,0.0,609.0,high price
3128,8559462,3819432,1.0,100.0,f,1.0,Other neighborhoods,47.688410320598344,-122.31731748310877,House,Entire home/apt,6,1.0,1.0,1.0,Real Bed,86.0,4,25.0,30,60,90,342,1,100.0,2,0.64,1182.0,high price
3129,9901852,8784863,1.0,100.0,f,1.0,Other neighborhoods,47.674528847812745,-122.31452033504479,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,165.0,3,50.0,30,60,71,71,0,0.0,3,0.0,844.0,high price
3130,1145941,4351330,1.0,100.0,f,1.0,Other neighborhoods,47.678572995652075,-122.31337910413605,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,149.0,2,25.0,13,18,48,323,103,93.0,3,3.34,1123.0,high price
3131,7802149,15188659,1.0,100.0,f,1.0,Other neighborhoods,47.68430899085806,-122.31310665674543,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,84.0,2,50.0,27,57,87,220,1,80.0,2,0.38,608.0,high price
3132,3561108,17928378,3.0,67.0,f,3.0,Other neighborhoods,47.67734736215904,-122.31495840765149,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,139.0,3,0.0,30,60,90,365,23,91.0,2,1.35,543.0,high price
3133,5310503,13439814,1.0,100.0,t,2.0,Other neighborhoods,47.68527201549857,-122.31755117145865,Other,Shared room,1,1.5,1.0,1.0,Other,33.0,1,0.0,29,55,84,84,18,99.0,3,1.71,652.0,high price
3134,4820795,24825213,1.0,100.0,t,1.0,Other neighborhoods,47.67489522501084,-122.31379975104036,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,129.0,1,0.0,0,0,0,89,16,99.0,2,1.45,386.0,high price
3135,4664312,24134769,3.0,75.0,f,1.0,Other neighborhoods,47.68159649744591,-122.31840255187977,House,Shared room,2,1.0,1.0,2.0,Real Bed,59.0,1,0.0,30,60,90,365,3,87.0,1,0.25,405.0,high price
3136,2804399,14345711,2.0,100.0,f,1.0,Other neighborhoods,47.68627137919133,-122.30964648946085,Other,Private room,4,1.0,1.0,2.0,Real Bed,90.0,2,30.0,26,36,66,341,28,90.0,1,1.41,628.0,high price
3137,9733835,50225118,1.0,100.0,f,1.0,Other neighborhoods,47.67245646917922,-122.31575113039729,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,2,0.0,18,18,18,27,0,0.0,2,0.0,35.0,high price
3138,9888395,7979440,3.0,100.0,f,1.0,Other neighborhoods,47.67658262260165,-122.31867438493231,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,94.0,1,0.0,4,4,4,4,0,0.0,2,0.0,881.0,high price
3139,7201336,9730643,2.0,100.0,f,1.0,Other neighborhoods,47.67786643015581,-122.32045212829941,House,Private room,1,1.0,1.0,1.0,Real Bed,39.0,1,0.0,27,51,81,356,14,87.0,2,2.36,795.0,high price
3140,4180905,6218633,3.0,100.0,t,2.0,Queen Anne,47.62490007498325,-122.35210086931367,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,2,20.0,0,0,0,2,29,97.0,3,1.88,975.0,high price
3141,6603061,16969199,1.0,100.0,f,1.0,Queen Anne,47.631559315727635,-122.36206656596079,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,65.0,2,75.0,24,54,84,173,29,92.0,3,4.94,565.0,high price
3142,8606766,36057637,1.0,100.0,f,4.0,Queen Anne,47.62654169582862,-122.34436898699265,Other,Private room,2,1.0,1.0,1.0,Real Bed,110.0,2,0.0,25,55,84,180,0,0.0,3,0.0,201.0,high price
3143,5163047,8786233,2.0,100.0,f,2.0,Queen Anne,47.61950452500925,-122.35274962226934,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,1,10.0,30,60,90,365,5,92.0,2,0.67,844.0,high price
3144,8578023,14549389,2.0,100.0,f,1.0,Queen Anne,47.62746847978757,-122.3569310744115,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,1,0.0,11,25,34,92,9,93.0,2,3.18,623.0,high price
3145,9939038,15454102,1.0,100.0,f,5.0,Queen Anne,47.621274795153205,-122.35537276101776,Other,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,2,10.0,21,51,80,80,0,0.0,3,0.0,601.0,high price
3146,9061048,47266156,3.0,100.0,f,1.0,Queen Anne,47.62279340688641,-122.35886405820536,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,103.0,1,0.0,0,0,0,124,1,80.0,1,0.53,73.0,high price
3147,7603457,37355259,3.0,100.0,f,1.0,Queen Anne,47.62248720744778,-122.36191811254608,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,105.0,1,0.0,28,54,82,351,10,98.0,2,2.11,186.0,high price
3148,5639238,29224641,,,f,1.0,Queen Anne,47.62434027306917,-122.3536410290837,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,1,0.0,0,0,0,270,2,40.0,1,0.23,298.0,high price
3149,5362889,27322459,1.0,100.0,t,1.0,Queen Anne,47.622502741408006,-122.3558351352342,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,175.0,3,0.0,16,46,76,340,54,96.0,2,5.59,332.0,high price
3150,7203408,34068092,2.0,100.0,t,1.0,Queen Anne,47.626167320095576,-122.35891050637771,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,120.0,2,25.0,0,0,0,156,15,96.0,2,2.66,226.0,high price
3151,7885859,12737162,1.0,100.0,f,1.0,Queen Anne,47.62758029484046,-122.35656242581359,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,275.0,1,0.0,0,0,0,115,0,0.0,1,0.0,673.0,high price
3152,10141859,2934286,,,f,1.0,Queen Anne,47.626470365409425,-122.35398620798773,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,65.0,1,0.0,30,60,90,365,0,0.0,1,0.0,1269.0,high price
3153,7762347,40817652,,,f,1.0,Queen Anne,47.622036985183755,-122.35652137606165,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,1,0.0,0,0,0,124,0,0.0,1,0.0,150.0,high price
3154,544433,2612779,1.0,100.0,t,3.0,Queen Anne,47.62081774289543,-122.3563353110631,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,2,20.0,18,48,78,332,219,97.0,2,5.1,1301.0,high price
3155,9410128,48792894,,,f,1.0,Queen Anne,47.623091629245636,-122.35477553247937,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,1,0.0,0,0,0,28,0,0.0,1,0.0,54.0,high price
3156,6276224,21979289,,,f,1.0,Queen Anne,47.61989291932817,-122.3541423291498,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,2,25.0,0,0,28,303,3,100.0,3,0.76,461.0,high price
3157,5252515,5463707,1.0,100.0,f,1.0,Queen Anne,47.62385839256503,-122.36187911196045,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,200.0,1,0.0,0,0,0,174,7,94.0,2,0.91,1026.0,high price
3158,1622794,804996,1.0,100.0,t,3.0,Queen Anne,47.628237718671855,-122.35982915597364,Other,Entire home/apt,2,1.0,1.0,2.0,Real Bed,145.0,2,15.0,0,2,30,305,100,98.0,2,3.69,1638.0,high price
3159,9171373,19289685,2.0,100.0,f,1.0,Queen Anne,47.62459269406091,-122.35945109044368,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,145.0,1,0.0,0,0,0,20,0,0.0,1,0.0,521.0,high price
3160,8423118,44360796,1.0,100.0,f,1.0,Queen Anne,47.62065740553535,-122.359649521803,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,96.0,0,0.0,8,8,8,92,4,100.0,1,1.3,110.0,high price
3161,6248083,16255476,2.0,100.0,t,2.0,Queen Anne,47.62926800198703,-122.35912840214635,Other,Entire home/apt,5,2.5,2.0,2.0,Real Bed,498.0,4,71.0,26,56,86,360,12,98.0,3,2.08,582.0,high price
3162,7932696,14595660,3.0,90.0,f,1.0,Queen Anne,47.62726804828516,-122.34536318425134,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,1,0.0,30,60,90,360,17,94.0,2,3.75,622.0,high price
